avaliacao_id,data_avaliacao,reavaliacao,historico_de_avaliacoes,grupo_nome,categoria_risco,nome_cientifico,grupo_taxonomico
3759,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,VU,,
3760,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3761,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3762,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3763,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3764,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
3765,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3766,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3767,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Saiu de P443 para categoria não ameaçada,Angiospermas,NT,,
3768,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3769,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
3770,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3771,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3772,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3773,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ocotea delicata,Angiospermas
3774,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3775,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Ocotea douradensis,Angiospermas
3776,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,Ocotea duplocolorata,Angiospermas
3777,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3778,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3779,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Ocotea fragrantissima,Angiospermas
3780,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3781,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3782,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3783,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3784,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3785,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3786,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3787,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3788,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3789,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3790,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3791,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Ocotea ligulata,Angiospermas
3792,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3793,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3794,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3795,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3796,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3797,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3798,0,NAO INFORMADO,NAO INFORMADO,Angiospermas,EN,,
3799,0,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,,
3800,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3801,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3802,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3803,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3804,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ocotea minor,Angiospermas
3805,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3806,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
3807,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3808,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ocotea nigrescens,Angiospermas
3809,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3810,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ocotea obliqua,Angiospermas
3811,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3812,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3813,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3814,0,NAO INFORMADO,NAO INFORMADO,Angiospermas,EN,,
3815,0,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,,
3816,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3817,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3818,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3819,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3820,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3821,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3822,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3823,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3824,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3825,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3826,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3827,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3828,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3829,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
3830,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3831,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3832,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Ocotea silvae,Angiospermas
3833,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3834,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
3835,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3836,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3837,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3838,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3839,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3840,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3841,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3842,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3843,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3844,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3845,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3846,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3847,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3848,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3849,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Paraia bracteata,Angiospermas
3850,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3851,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3852,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Persea benthamiana,Angiospermas
3853,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3854,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3855,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
3856,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Persea jariensis,Angiospermas
3857,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3858,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,CR,,
3859,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3860,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3861,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3862,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3863,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3864,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3865,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3866,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3867,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,Pleurothyrium prancei,Angiospermas
3868,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Pleurothyrium undulatum,Angiospermas
3869,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3870,2020,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3871,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Rhodostemonodaphne curicuriarensis,Angiospermas
3872,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,Rhodostemonodaphne negrensis,Angiospermas
3873,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,Rhodostemonodaphne parvifolia,Angiospermas
3874,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Rhodostemonodaphne peneia,Angiospermas
3875,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,Rhodostemonodaphne recurva,Angiospermas
3876,2020,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
3877,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3878,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3879,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,CR,,
3880,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Allantoma integrifolia,Angiospermas
3881,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Allantoma kuhlmannii,Angiospermas
3882,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Allantoma pachyantha,Angiospermas
3883,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Allantoma pauciramosa,Angiospermas
3884,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Allantoma uaupensis,Angiospermas
3885,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3886,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
3887,2020,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3888,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3889,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3890,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Cariniana penduliflora,Angiospermas
3891,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Corythophora alta,Angiospermas
3892,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3893,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3894,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3895,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Couratari longipedicellata,Angiospermas
3896,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Couratari prancei,Angiospermas
3897,2018,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3898,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Couratari tauari,Angiospermas
3899,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3900,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3901,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Eschweilera amazonica,Angiospermas
3902,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Eschweilera amazoniciformis,Angiospermas
3903,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera atropetiolata,Angiospermas
3904,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera carinata,Angiospermas
3905,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
3906,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3907,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera cyathiformis,Angiospermas
3908,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3909,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera obversa,Angiospermas
3910,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3911,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Eschweilera pseudodecolorans,Angiospermas
3912,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3913,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Eschweilera rabeliana,Angiospermas
3914,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Eschweilera rankiniae,Angiospermas
3915,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera rhododendrifolia,Angiospermas
3916,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3917,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Eschweilera romeu-cardosoi,Angiospermas
3918,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3919,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3920,2020,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,CR,Eschweilera subcordata,Angiospermas
3921,2020,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
3922,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Eschweilera truncata,Angiospermas
3923,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3924,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Gustavia elliptica,Angiospermas
3925,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Gustavia erythrocarpa,Angiospermas
3926,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Gustavia longepetiolata,Angiospermas
3927,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Gustavia longifolia,Angiospermas
3928,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Lecythis barnebyi,Angiospermas
3929,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3930,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Lecythis gracieana,Angiospermas
3931,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
3932,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3933,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3934,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3935,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Lecythis parvifructa,Angiospermas
3936,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Lecythis prancei,Angiospermas
3937,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Lecythis retusa,Angiospermas
3938,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3939,2019,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,CR,,
3940,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Lecythis serrata,Angiospermas
3941,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,EN,,
3942,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,EN,,
3943,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3944,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3945,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Briófitas,DD,,
3946,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,EN,,
3947,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3948,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,VU,,
3949,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3950,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3951,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
3952,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3953,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3954,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3955,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3956,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3957,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3958,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3959,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3960,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3961,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
3962,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3963,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3964,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3965,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3966,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
3967,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3968,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,EN,,
3969,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3970,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3971,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3972,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3973,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3974,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3975,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
3976,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3977,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3978,2018,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,CR,,
3979,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
3980,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3981,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Bonyunia magnifica,Angiospermas
3982,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Bonyunia venusta,Angiospermas
3983,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3984,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
3985,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
3986,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
3987,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3988,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3989,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3990,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
3991,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
3992,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3993,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3994,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3995,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
3996,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3997,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3998,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
3999,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
4000,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
4001,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4002,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,DD,,
4003,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4004,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4005,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
4006,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4007,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
4008,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
4009,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
4010,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
4011,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4012,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4013,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4014,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4015,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4016,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
4017,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
4018,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
4019,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,VU,,
4020,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
4021,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
4022,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4023,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
4024,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4025,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4026,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4027,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4028,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
4029,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4030,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
4031,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
4032,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
4033,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4034,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4035,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
4036,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4037,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4038,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4039,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
4040,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
4041,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
4042,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
